hour,intersection_id,approach,vehicle_count
15.667,5,E,0
15.667,5,W,0
15.667,6,N,1
15.667,6,S,2
15.667,6,E,1
15.667,6,W,0
15.667,7,N,0
15.667,7,S,1
15.667,7,E,0
15.667,7,W,0
15.667,8,N,0
15.667,8,S,1
15.667,8,E,0
15.667,8,W,0
15.667,9,N,0
15.667,9,S,2
15.667,9,E,0
15.667,9,W,0
15.667,10,N,1
15.667,10,S,0
15.667,10,E,1
15.667,10,W,2
15.667,11,N,0
15.667,11,S,0
15.667,11,E,0
15.667,11,W,0
15.75,0,N,1
15.75,0,S,2
15.75,0,E,0
15.75,0,W,0
15.75,1,N,0
15.75,1,S,0
15.75,1,E,0
15.75,1,W,0
15.75,2,N,0
15.75,2,S,0
15.75,2,E,0
15.75,2,W,0
15.75,3,N,0
15.75,3,S,0
15.75,3,E,0
15.75,3,W,0
15.75,4,N,2
15.75,4,S,0
15.75,4,E,1
15.75,4,W,0
15.75,5,N,1
15.75,5,S,0
15.75,5,E,1
15.75,5,W,1
15.75,6,N,0
15.75,6,S,1
15.75,6,E,1
15.75,6,W,0
15.75,7,N,0
15.75,7,S,1
15.75,7,E,0
15.75,7,W,0
15.75,8,N,0
15.75,8,S,0
15.75,8,E,0
15.75,8,W,0
15.75,9,N,1
15.75,9,S,0
15.75,9,E,2
15.75,9,W,0
15.75,10,N,0
15.75,10,S,0
15.75,10,E,1
15.75,10,W,0
15.75,11,N,0
15.75,11,S,1
15.75,11,E,1
15.75,11,W,0
15.833,0,N,0
15.833,0,S,3
15.833,0,E,0
15.833,0,W,0
15.833,1,N,0
15.833,1,S,0
15.833,1,E,1
15.833,1,W,1
15.833,2,N,2
15.833,2,S,0
15.833,2,E,0
15.833,2,W,1
15.833,3,N,0
15.833,3,S,1
15.833,3,E,0
15.833,3,W,0
15.833,4,N,1
15.833,4,S,0
15.833,4,E,0
15.833,4,W,0
15.833,5,N,1
15.833,5,S,2
15.833,5,E,1
15.833,5,W,2
15.833,6,N,0
15.833,6,S,1
15.833,6,E,0
15.833,6,W,1
15.833,7,N,1
15.833,7,S,0
15.833,7,E,1
15.833,7,W,3
15.833,8,N,0
15.833,8,S,0
15.833,8,E,1
15.833,8,W,0
15.833,9,N,0
15.833,9,S,0
15.833,9,E,0
15.833,9,W,0
15.833,10,N,1
15.833,10,S,0
15.833,10,E,0
15.833,10,W,2
15.833,11,N,0
15.833,11,S,0
15.833,11,E,2
15.833,11,W,0
15.917,0,N,0
15.917,0,S,1
15.917,0,E,1
15.917,0,W,0
15.917,1,N,0
15.917,1,S,0
15.917,1,E,0
15.917,1,W,0
15.917,2,N,0
15.917,2,S,0
15.917,2,E,0
15.917,2,W,1
15.917,3,N,0
15.917,3,S,2
15.917,3,E,0
15.917,3,W,1
15.917,4,N,0
15.917,4,S,0
15.917,4,E,1
15.917,4,W,0
15.917,5,N,0
15.917,5,S,0
15.917,5,E,1
15.917,5,W,0
15.917,6,N,0
15.917,6,S,0
15.917,6,E,1
15.917,6,W,0
15.917,7,N,1
15.917,7,S,0
15.917,7,E,0
15.917,7,W,1
15.917,8,N,0
15.917,8,S,1
15.917,8,E,1
15.917,8,W,0
15.917,9,N,1
15.917,9,S,0
15.917,9,E,0
15.917,9,W,1
15.917,10,N,1
15.917,10,S,0
15.917,10,E,0
15.917,10,W,0
15.917,11,N,1
15.917,11,S,1
15.917,11,E,0
15.917,11,W,1
16.0,0,N,2
16.0,0,S,0
16.0,0,E,0
16.0,0,W,1
16.0,1,N,0
16.0,1,S,0
16.0,1,E,0
16.0,1,W,0
16.0,2,N,2
16.0,2,S,0
16.0,2,E,0
16.0,2,W,0
16.0,3,N,0
16.0,3,S,1
16.0,3,E,1
16.0,3,W,0
16.0,4,N,0
16.0,4,S,1
16.0,4,E,0
16.0,4,W,1
16.0,5,N,0
16.0,5,S,0
16.0,5,E,0
16.0,5,W,0
16.0,6,N,0
16.0,6,S,0
16.0,6,E,0
16.0,6,W,0
16.0,7,N,0
16.0,7,S,0
16.0,7,E,0
16.0,7,W,0
16.0,8,N,0
16.0,8,S,1
16.0,8,E,1
16.0,8,W,0
16.0,9,N,0
16.0,9,S,1
16.0,9,E,0
16.0,9,W,0
16.0,10,N,0
16.0,10,S,2
16.0,10,E,0
16.0,10,W,0
16.0,11,N,0
16.0,11,S,0
16.0,11,E,1
16.0,11,W,1
16.083,0,N,0
16.083,0,S,0
16.083,0,E,1
16.083,0,W,0
16.083,1,N,1
16.083,1,S,1
16.083,1,E,1
16.083,1,W,1
16.083,2,N,0
16.083,2,S,0
16.083,2,E,2
16.083,2,W,0
16.083,3,N,0
16.083,3,S,0
16.083,3,E,1
16.083,3,W,0
16.083,4,N,0
16.083,4,S,1
16.083,4,E,1
16.083,4,W,1
16.083,5,N,2
16.083,5,S,0
16.083,5,E,0
16.083,5,W,0
16.083,6,N,1
16.083,6,S,1
16.083,6,E,0
16.083,6,W,1
16.083,7,N,0
16.083,7,S,1
16.083,7,E,0
16.083,7,W,0
16.083,8,N,1
16.083,8,S,1
16.083,8,E,0
16.083,8,W,0
16.083,9,N,1
16.083,9,S,0
16.083,9,E,0
16.083,9,W,0
16.083,10,N,0
16.083,10,S,2
16.083,10,E,0
16.083,10,W,1
16.083,11,N,1
16.083,11,S,0
16.083,11,E,0
16.083,11,W,0
16.167,0,N,0
16.167,0,S,0
16.167,0,E,0
16.167,0,W,0
16.167,1,N,0
16.167,1,S,1
16.167,1,E,1
16.167,1,W,0
16.167,2,N,0
16.167,2,S,0
16.167,2,E,1
16.167,2,W,1
16.167,3,N,0
16.167,3,S,0
16.167,3,E,0
16.167,3,W,0
16.167,4,N,1
16.167,4,S,0
16.167,4,E,0
16.167,4,W,0
16.167,5,N,0
16.167,5,S,0
16.167,5,E,0
16.167,5,W,2
16.167,6,N,0
16.167,6,S,0
16.167,6,E,2
16.167,6,W,0
16.167,7,N,1
16.167,7,S,2
16.167,7,E,0
16.167,7,W,2
16.167,8,N,0
16.167,8,S,1
16.167,8,E,0
16.167,8,W,2
16.167,9,N,0
16.167,9,S,2
16.167,9,E,0
16.167,9,W,0
16.167,10,N,0
16.167,10,S,1
16.167,10,E,3
16.167,10,W,0
16.167,11,N,0
16.167,11,S,0
16.167,11,E,2
16.167,11,W,0
16.25,0,N,0
16.25,0,S,0
16.25,0,E,0
16.25,0,W,0
16.25,1,N,0
16.25,1,S,0
16.25,1,E,0
16.25,1,W,0
16.25,2,N,1
16.25,2,S,0
16.25,2,E,0
16.25,2,W,0
16.25,3,N,0
16.25,3,S,1
16.25,3,E,0
16.25,3,W,0
16.25,4,N,2
16.25,4,S,0
16.25,4,E,0
16.25,4,W,0
16.25,5,N,1
16.25,5,S,1
16.25,5,E,0
16.25,5,W,0
16.25,6,N,1
16.25,6,S,0
16.25,6,E,0
16.25,6,W,0
16.25,7,N,0
16.25,7,S,1
16.25,7,E,0
16.25,7,W,1
16.25,8,N,0
16.25,8,S,1
16.25,8,E,0
16.25,8,W,1
16.25,9,N,0
16.25,9,S,0
16.25,9,E,0
16.25,9,W,0
16.25,10,N,1
16.25,10,S,0
16.25,10,E,0
16.25,10,W,2
16.25,11,N,0
16.25,11,S,1
16.25,11,E,1
16.25,11,W,0
16.333,0,N,0
16.333,0,S,0
16.333,0,E,1
16.333,0,W,0
16.333,1,N,0
16.333,1,S,1
16.333,1,E,1
16.333,1,W,1
16.333,2,N,1
16.333,2,S,1
16.333,2,E,0
16.333,2,W,1
16.333,3,N,0
16.333,3,S,2
16.333,3,E,0
16.333,3,W,0
16.333,4,N,0
16.333,4,S,0
16.333,4,E,1
16.333,4,W,0
16.333,5,N,0
16.333,5,S,0
16.333,5,E,0
16.333,5,W,0
16.333,6,N,1
16.333,6,S,2
16.333,6,E,1
16.333,6,W,1
16.333,7,N,0
16.333,7,S,0
16.333,7,E,0
16.333,7,W,0
16.333,8,N,0
16.333,8,S,1
16.333,8,E,0
16.333,8,W,0
16.333,9,N,1
16.333,9,S,0
16.333,9,E,0
16.333,9,W,0
16.333,10,N,0
16.333,10,S,1
16.333,10,E,1
16.333,10,W,0
16.333,11,N,0
16.333,11,S,2
16.333,11,E,0
16.333,11,W,0
16.417,0,N,1
16.417,0,S,0
16.417,0,E,0
16.417,0,W,0
16.417,1,N,0
16.417,1,S,0
16.417,1,E,2
16.417,1,W,1
16.417,2,N,1
16.417,2,S,1
16.417,2,E,0
16.417,2,W,0
16.417,3,N,0
16.417,3,S,0
16.417,3,E,0
16.417,3,W,0
16.417,4,N,1
16.417,4,S,0
16.417,4,E,1
16.417,4,W,0
16.417,5,N,1
16.417,5,S,2
16.417,5,E,0
16.417,5,W,0
16.417,6,N,1
16.417,6,S,0
16.417,6,E,1
16.417,6,W,1
16.417,7,N,1
16.417,7,S,1
16.417,7,E,0
16.417,7,W,0
16.417,8,N,0
16.417,8,S,1
16.417,8,E,1
16.417,8,W,1
16.417,9,N,1
16.417,9,S,1
16.417,9,E,2
16.417,9,W,0
16.417,10,N,1
16.417,10,S,0
16.417,10,E,0
16.417,10,W,0
16.417,11,N,0
16.417,11,S,2
16.417,11,E,1
16.417,11,W,0
16.5,0,N,1
16.5,0,S,0
16.5,0,E,0
16.5,0,W,0
16.5,1,N,1
16.5,1,S,1
16.5,1,E,2
16.5,1,W,2
16.5,2,N,0
16.5,2,S,1
16.5,2,E,1
16.5,2,W,1
16.5,3,N,0
16.5,3,S,0
16.5,3,E,1
16.5,3,W,0
16.5,4,N,1
16.5,4,S,1
16.5,4,E,0
16.5,4,W,1
16.5,5,N,0
16.5,5,S,0
16.5,5,E,0
16.5,5,W,0
16.5,6,N,1
16.5,6,S,0
16.5,6,E,1
16.5,6,W,0
16.5,7,N,0
16.5,7,S,0
16.5,7,E,1
16.5,7,W,0
16.5,8,N,1
16.5,8,S,0
16.5,8,E,0
16.5,8,W,1
16.5,9,N,2
16.5,9,S,1
16.5,9,E,0
16.5,9,W,0
16.5,10,N,1
16.5,10,S,0
16.5,10,E,0
16.5,10,W,0
16.5,11,N,1
16.5,11,S,0
16.5,11,E,3
16.5,11,W,0
16.583,0,N,0
16.583,0,S,1
16.583,0,E,0
16.583,0,W,0
16.583,1,N,1
16.583,1,S,0
16.583,1,E,0
16.583,1,W,0
16.583,2,N,1
16.583,2,S,0
16.583,2,E,1
16.583,2,W,2
16.583,3,N,1
16.583,3,S,1
16.583,3,E,1
16.583,3,W,3
16.583,4,N,0
16.583,4,S,2
16.583,4,E,1
16.583,4,W,0
16.583,5,N,2
16.583,5,S,0
16.583,5,E,0
16.583,5,W,1
16.583,6,N,0
16.583,6,S,0
16.583,6,E,0
16.583,6,W,1
16.583,7,N,0
16.583,7,S,0
16.583,7,E,0
16.583,7,W,0
16.583,8,N,0
16.583,8,S,0
16.583,8,E,0
16.583,8,W,0
16.583,9,N,2
16.583,9,S,0
16.583,9,E,0
16.583,9,W,0
16.583,10,N,1
16.583,10,S,0
16.583,10,E,1
16.583,10,W,2
16.583,11,N,1
16.583,11,S,0
16.583,11,E,1
16.583,11,W,1
16.667,0,N,3
16.667,0,S,2
16.667,0,E,0
16.667,0,W,0
16.667,1,N,0
16.667,1,S,0
16.667,1,E,1
16.667,1,W,1
16.667,2,N,1
16.667,2,S,2
16.667,2,E,0
16.667,2,W,2
16.667,3,N,2
16.667,3,S,0
16.667,3,E,0
16.667,3,W,0
16.667,4,N,0
16.667,4,S,1
16.667,4,E,1
16.667,4,W,1
16.667,5,N,1
16.667,5,S,0
16.667,5,E,0
16.667,5,W,1
16.667,6,N,0
16.667,6,S,0
16.667,6,E,0
16.667,6,W,0
16.667,7,N,0
16.667,7,S,0
16.667,7,E,0
16.667,7,W,0
16.667,8,N,1
16.667,8,S,1
16.667,8,E,1
16.667,8,W,0
16.667,9,N,2
16.667,9,S,0
16.667,9,E,0
16.667,9,W,2
16.667,10,N,3
16.667,10,S,1
16.667,10,E,0
16.667,10,W,1
16.667,11,N,2
16.667,11,S,0
16.667,11,E,1
16.667,11,W,0
16.75,0,N,1
16.75,0,S,1
16.75,0,E,0
16.75,0,W,1
16.75,1,N,1
16.75,1,S,2
16.75,1,E,0
16.75,1,W,2
16.75,2,N,0
16.75,2,S,1
16.75,2,E,1
16.75,2,W,0
16.75,3,N,0
16.75,3,S,1
16.75,3,E,1
16.75,3,W,0
16.75,4,N,1
16.75,4,S,1
16.75,4,E,0
16.75,4,W,0
16.75,5,N,2
16.75,5,S,1
16.75,5,E,0
16.75,5,W,3
16.75,6,N,0
16.75,6,S,2
16.75,6,E,1
16.75,6,W,0
16.75,7,N,1
16.75,7,S,0
16.75,7,E,1
16.75,7,W,1
16.75,8,N,0
16.75,8,S,3
16.75,8,E,1
16.75,8,W,0
16.75,9,N,1
16.75,9,S,1
16.75,9,E,1
16.75,9,W,0
16.75,10,N,0
16.75,10,S,1
16.75,10,E,0
16.75,10,W,1
16.75,11,N,0
16.75,11,S,1
16.75,11,E,2
16.75,11,W,0
16.833,0,N,0
16.833,0,S,0
16.833,0,E,1
16.833,0,W,0
16.833,1,N,0
16.833,1,S,1
16.833,1,E,1
16.833,1,W,1
16.833,2,N,0
16.833,2,S,1
16.833,2,E,0
16.833,2,W,2
16.833,3,N,1
16.833,3,S,0
16.833,3,E,2
16.833,3,W,0
16.833,4,N,0
16.833,4,S,0
16.833,4,E,1
16.833,4,W,0
16.833,5,N,1
16.833,5,S,0
16.833,5,E,0
16.833,5,W,1
16.833,6,N,0
16.833,6,S,1
16.833,6,E,1
16.833,6,W,0
16.833,7,N,0
16.833,7,S,3
16.833,7,E,2
16.833,7,W,0
16.833,8,N,1
16.833,8,S,0
16.833,8,E,1
16.833,8,W,0
16.833,9,N,0
16.833,9,S,1
16.833,9,E,0
16.833,9,W,0
16.833,10,N,2
16.833,10,S,0
16.833,10,E,0
16.833,10,W,0
16.833,11,N,0
16.833,11,S,0
16.833,11,E,0
16.833,11,W,1
16.917,0,N,2
16.917,0,S,1
16.917,0,E,0
16.917,0,W,0
16.917,1,N,0
16.917,1,S,0
16.917,1,E,0
16.917,1,W,1
16.917,2,N,0
16.917,2,S,1
16.917,2,E,1
16.917,2,W,2
16.917,3,N,1
16.917,3,S,2
16.917,3,E,0
16.917,3,W,1
16.917,4,N,1
16.917,4,S,1
16.917,4,E,0
16.917,4,W,0
16.917,5,N,1
16.917,5,S,2
16.917,5,E,0
16.917,5,W,0
16.917,6,N,0
16.917,6,S,1
16.917,6,E,2
16.917,6,W,2
16.917,7,N,1
16.917,7,S,1
16.917,7,E,0
16.917,7,W,0
16.917,8,N,1
16.917,8,S,2
16.917,8,E,1
16.917,8,W,1
16.917,9,N,1
16.917,9,S,1
16.917,9,E,1
16.917,9,W,1
16.917,10,N,1
16.917,10,S,0
16.917,10,E,0
16.917,10,W,0
16.917,11,N,0
16.917,11,S,1
16.917,11,E,3
16.917,11,W,0
17.0,0,N,1
17.0,0,S,1
17.0,0,E,0
17.0,0,W,0
17.0,1,N,2
17.0,1,S,0
17.0,1,E,1
17.0,1,W,0
17.0,2,N,0
17.0,2,S,2
17.0,2,E,0
17.0,2,W,1
17.0,3,N,1
17.0,3,S,0
17.0,3,E,0
17.0,3,W,0
17.0,4,N,0
17.0,4,S,1
17.0,4,E,0
17.0,4,W,0
17.0,5,N,0
17.0,5,S,0
17.0,5,E,0
17.0,5,W,0
17.0,6,N,1
17.0,6,S,0
17.0,6,E,0
17.0,6,W,1
17.0,7,N,0
17.0,7,S,0
17.0,7,E,1
17.0,7,W,1
17.0,8,N,1
17.0,8,S,0
17.0,8,E,0
17.0,8,W,1
17.0,9,N,0
17.0,9,S,2
17.0,9,E,0
17.0,9,W,0
17.0,10,N,1
17.0,10,S,2
17.0,10,E,0
17.0,10,W,0
17.0,11,N,0
17.0,11,S,0
17.0,11,E,1
17.0,11,W,2
17.083,0,N,0
17.083,0,S,0
17.083,0,E,0
17.083,0,W,0
17.083,1,N,1
17.083,1,S,0
17.083,1,E,1
17.083,1,W,1
17.083,2,N,1
17.083,2,S,1
17.083,2,E,0
17.083,2,W,0
17.083,3,N,1
17.083,3,S,0
17.083,3,E,3
17.083,3,W,0
17.083,4,N,1
17.083,4,S,0
17.083,4,E,1
17.083,4,W,3
17.083,5,N,1
17.083,5,S,0
17.083,5,E,0
17.083,5,W,0
17.083,6,N,0
17.083,6,S,0
17.083,6,E,0
17.083,6,W,2
17.083,7,N,0
17.083,7,S,0
17.083,7,E,0
17.083,7,W,0
17.083,8,N,0
17.083,8,S,1
17.083,8,E,1
17.083,8,W,0
17.083,9,N,1
17.083,9,S,0
17.083,9,E,0
17.083,9,W,1
17.083,10,N,1
17.083,10,S,0
17.083,10,E,0
17.083,10,W,2
17.083,11,N,0
17.083,11,S,2
17.083,11,E,0
17.083,11,W,3
17.167,0,N,0
17.167,0,S,1
17.167,0,E,0
17.167,0,W,0
17.167,1,N,1
17.167,1,S,1
17.167,1,E,0
17.167,1,W,1
17.167,2,N,1
17.167,2,S,2
17.167,2,E,1
17.167,2,W,0
17.167,3,N,1
17.167,3,S,2
17.167,3,E,0
17.167,3,W,2
17.167,4,N,0
17.167,4,S,1
17.167,4,E,1
17.167,4,W,1
17.167,5,N,0
17.167,5,S,1
17.167,5,E,0
17.167,5,W,1
17.167,6,N,0
17.167,6,S,0
17.167,6,E,1
17.167,6,W,0
17.167,7,N,1
17.167,7,S,0
17.167,7,E,2
17.167,7,W,0
17.167,8,N,0
17.167,8,S,1
17.167,8,E,0
17.167,8,W,1
17.167,9,N,0
17.167,9,S,1
17.167,9,E,0
17.167,9,W,0
17.167,10,N,0
17.167,10,S,1
17.167,10,E,0
17.167,10,W,0
17.167,11,N,1
17.167,11,S,1
17.167,11,E,0
17.167,11,W,2
17.25,0,N,0
17.25,0,S,1
17.25,0,E,1
17.25,0,W,0
17.25,1,N,0
17.25,1,S,0
17.25,1,E,2
17.25,1,W,1
17.25,2,N,0
17.25,2,S,0
17.25,2,E,4
17.25,2,W,1
17.25,3,N,1
17.25,3,S,2
17.25,3,E,0
17.25,3,W,1
17.25,4,N,1
17.25,4,S,1
17.25,4,E,1
17.25,4,W,1
17.25,5,N,0
17.25,5,S,1
17.25,5,E,1
17.25,5,W,4
17.25,6,N,1
17.25,6,S,2
17.25,6,E,0
17.25,6,W,0
17.25,7,N,1
17.25,7,S,0
17.25,7,E,1
17.25,7,W,0
17.25,8,N,1
17.25,8,S,0
17.25,8,E,1
17.25,8,W,0
17.25,9,N,0
17.25,9,S,0
17.25,9,E,0
17.25,9,W,0
17.25,10,N,0
17.25,10,S,1
17.25,10,E,1
17.25,10,W,2
17.25,11,N,0
17.25,11,S,1
17.25,11,E,0
17.25,11,W,1
17.333,0,N,0
17.333,0,S,1
17.333,0,E,0
17.333,0,W,1
17.333,1,N,0
17.333,1,S,1
17.333,1,E,1
17.333,1,W,1
17.333,2,N,2
17.333,2,S,0
17.333,2,E,2
17.333,2,W,0
17.333,3,N,0
17.333,3,S,0
17.333,3,E,0
17.333,3,W,0
17.333,4,N,1
17.333,4,S,0
17.333,4,E,0
17.333,4,W,1
17.333,5,N,1
17.333,5,S,0
17.333,5,E,1
17.333,5,W,2
17.333,6,N,0
17.333,6,S,1
17.333,6,E,0
17.333,6,W,1
17.333,7,N,0
17.333,7,S,0
17.333,7,E,1
17.333,7,W,1
17.333,8,N,0
17.333,8,S,1
17.333,8,E,0
17.333,8,W,0
17.333,9,N,0
17.333,9,S,1
17.333,9,E,2
17.333,9,W,1
17.333,10,N,1
17.333,10,S,1
17.333,10,E,3
17.333,10,W,2
17.333,11,N,1
17.333,11,S,1
17.333,11,E,1
17.333,11,W,0
17.417,0,N,0
17.417,0,S,2
17.417,0,E,0
17.417,0,W,0
17.417,1,N,0
17.417,1,S,0
17.417,1,E,1
17.417,1,W,2
17.417,2,N,0
17.417,2,S,0
17.417,2,E,1
17.417,2,W,0
17.417,3,N,1
17.417,3,S,1
17.417,3,E,2
17.417,3,W,0
17.417,4,N,0
17.417,4,S,0
17.417,4,E,0
17.417,4,W,1
17.417,5,N,2
17.417,5,S,0
17.417,5,E,0
17.417,5,W,1
17.417,6,N,2
17.417,6,S,0
17.417,6,E,1
17.417,6,W,1
17.417,7,N,0
17.417,7,S,0
17.417,7,E,0
17.417,7,W,0
17.417,8,N,0
17.417,8,S,1
17.417,8,E,3
17.417,8,W,1
17.417,9,N,0
17.417,9,S,2
17.417,9,E,0
17.417,9,W,0
17.417,10,N,1
17.417,10,S,1
17.417,10,E,0
17.417,10,W,0
17.417,11,N,0
17.417,11,S,0
17.417,11,E,0
17.417,11,W,0
17.5,0,N,0
17.5,0,S,2
17.5,0,E,1
17.5,0,W,1
17.5,1,N,1
17.5,1,S,2
17.5,1,E,1
17.5,1,W,0
17.5,2,N,0
17.5,2,S,2
17.5,2,E,1
17.5,2,W,2
17.5,3,N,0
17.5,3,S,1
17.5,3,E,2
17.5,3,W,0
17.5,4,N,0
17.5,4,S,1
17.5,4,E,1
17.5,4,W,1
17.5,5,N,0
17.5,5,S,1
17.5,5,E,1
17.5,5,W,0
17.5,6,N,2
17.5,6,S,2
17.5,6,E,1
17.5,6,W,0
17.5,7,N,1
17.5,7,S,0
17.5,7,E,2
17.5,7,W,0
17.5,8,N,0
17.5,8,S,2
17.5,8,E,0
17.5,8,W,0
17.5,9,N,1
17.5,9,S,0
17.5,9,E,2
17.5,9,W,0
17.5,10,N,1
17.5,10,S,1
17.5,10,E,2
17.5,10,W,1
17.5,11,N,0
17.5,11,S,2
17.5,11,E,4
17.5,11,W,4
17.583,0,N,1
17.583,0,S,0
17.583,0,E,0
17.583,0,W,2
17.583,1,N,0
17.583,1,S,0
17.583,1,E,0
17.583,1,W,0
17.583,2,N,1
17.583,2,S,0
17.583,2,E,0
17.583,2,W,0
17.583,3,N,1
17.583,3,S,0
17.583,3,E,0
17.583,3,W,0
17.583,4,N,1
17.583,4,S,1
17.583,4,E,1
17.583,4,W,0
17.583,5,N,2
17.583,5,S,2
17.583,5,E,1
17.583,5,W,1
17.583,6,N,0
17.583,6,S,0
17.583,6,E,0
17.583,6,W,1
17.583,7,N,0
17.583,7,S,1
17.583,7,E,0
17.583,7,W,0
17.583,8,N,1
17.583,8,S,0
17.583,8,E,0
17.583,8,W,0
17.583,9,N,0
17.583,9,S,2
17.583,9,E,0
17.583,9,W,0
17.583,10,N,0
17.583,10,S,0
17.583,10,E,1
17.583,10,W,0
17.583,11,N,0
17.583,11,S,1
17.583,11,E,0
17.583,11,W,0
17.667,0,N,0
17.667,0,S,0
17.667,0,E,0
17.667,0,W,0
17.667,1,N,0
17.667,1,S,0
17.667,1,E,0
17.667,1,W,2
17.667,2,N,1
17.667,2,S,0
17.667,2,E,1
17.667,2,W,1
17.667,3,N,1
17.667,3,S,0
17.667,3,E,4
17.667,3,W,1
17.667,4,N,0
17.667,4,S,0
17.667,4,E,0
17.667,4,W,1
17.667,5,N,1
17.667,5,S,0
17.667,5,E,1
17.667,5,W,0
17.667,6,N,0
17.667,6,S,1
17.667,6,E,0
17.667,6,W,0
17.667,7,N,2
17.667,7,S,2
17.667,7,E,1
17.667,7,W,1
17.667,8,N,2
17.667,8,S,3
17.667,8,E,1
17.667,8,W,1
17.667,9,N,2
17.667,9,S,0
17.667,9,E,1
17.667,9,W,0
17.667,10,N,2
17.667,10,S,2
17.667,10,E,0
17.667,10,W,0
17.667,11,N,0
17.667,11,S,0
17.667,11,E,0
17.667,11,W,0
17.75,0,N,0
17.75,0,S,0
17.75,0,E,1
17.75,0,W,0
17.75,1,N,0
17.75,1,S,2
17.75,1,E,2
17.75,1,W,0
17.75,2,N,3
17.75,2,S,1
17.75,2,E,1
17.75,2,W,1
17.75,3,N,0
17.75,3,S,1
17.75,3,E,0
17.75,3,W,2
17.75,4,N,0
17.75,4,S,0
17.75,4,E,0
17.75,4,W,0
17.75,5,N,0
17.75,5,S,0
17.75,5,E,0
17.75,5,W,1
17.75,6,N,1
17.75,6,S,0
17.75,6,E,1
17.75,6,W,1
17.75,7,N,2
17.75,7,S,0
17.75,7,E,0
17.75,7,W,0
17.75,8,N,0
17.75,8,S,1
17.75,8,E,1
17.75,8,W,0
17.75,9,N,1
17.75,9,S,1
17.75,9,E,2
17.75,9,W,0
17.75,10,N,0
17.75,10,S,0
17.75,10,E,1
17.75,10,W,0
17.75,11,N,2
17.75,11,S,0
17.75,11,E,2
17.75,11,W,0
17.833,0,N,1
17.833,0,S,1
17.833,0,E,0
17.833,0,W,0
17.833,1,N,0
17.833,1,S,2
17.833,1,E,0
17.833,1,W,1
17.833,2,N,1
17.833,2,S,1
17.833,2,E,1
17.833,2,W,1
17.833,3,N,0
17.833,3,S,3
17.833,3,E,0
17.833,3,W,1
17.833,4,N,1
17.833,4,S,0
17.833,4,E,0
17.833,4,W,2
17.833,5,N,1
17.833,5,S,1
17.833,5,E,0
17.833,5,W,0
17.833,6,N,3
17.833,6,S,0
17.833,6,E,0
17.833,6,W,2
17.833,7,N,1
17.833,7,S,2
17.833,7,E,2
17.833,7,W,0
17.833,8,N,0
17.833,8,S,0
17.833,8,E,1
17.833,8,W,0
17.833,9,N,0
17.833,9,S,1
17.833,9,E,0
17.833,9,W,0
17.833,10,N,2
17.833,10,S,0
17.833,10,E,1
17.833,10,W,1
17.833,11,N,0
17.833,11,S,1
17.833,11,E,1
17.833,11,W,1
17.917,0,N,1
17.917,0,S,2
17.917,0,E,1
17.917,0,W,2
17.917,1,N,0
17.917,1,S,1
17.917,1,E,1
17.917,1,W,1
17.917,2,N,0
17.917,2,S,1
17.917,2,E,0
17.917,2,W,0
17.917,3,N,2
17.917,3,S,2
17.917,3,E,2
17.917,3,W,1
17.917,4,N,0
17.917,4,S,1
17.917,4,E,1
17.917,4,W,0
17.917,5,N,0
17.917,5,S,2
17.917,5,E,0
17.917,5,W,2
17.917,6,N,1
17.917,6,S,0
17.917,6,E,1
17.917,6,W,0
17.917,7,N,2
17.917,7,S,0
17.917,7,E,0
17.917,7,W,0
17.917,8,N,2
17.917,8,S,1
17.917,8,E,1
17.917,8,W,0
17.917,9,N,0
17.917,9,S,1
17.917,9,E,1
17.917,9,W,0
17.917,10,N,1
17.917,10,S,1
17.917,10,E,0
17.917,10,W,0
17.917,11,N,1
17.917,11,S,1
17.917,11,E,1
17.917,11,W,1
18.0,0,N,0
18.0,0,S,0
18.0,0,E,0
18.0,0,W,0
18.0,1,N,1
18.0,1,S,0
18.0,1,E,1
18.0,1,W,1
18.0,2,N,0
18.0,2,S,0
18.0,2,E,0
18.0,2,W,0
18.0,3,N,0
18.0,3,S,0
18.0,3,E,0
18.0,3,W,0
18.0,4,N,0
18.0,4,S,0
18.0,4,E,1
18.0,4,W,0
18.0,5,N,0
18.0,5,S,0
18.0,5,E,0
18.0,5,W,2
18.0,6,N,4
18.0,6,S,1
18.0,6,E,1
18.0,6,W,1
18.0,7,N,1
18.0,7,S,0
18.0,7,E,0
18.0,7,W,1
18.0,8,N,1
18.0,8,S,2
18.0,8,E,0
18.0,8,W,4
18.0,9,N,1
18.0,9,S,1
18.0,9,E,2
18.0,9,W,0
18.0,10,N,1
18.0,10,S,1
18.0,10,E,1
18.0,10,W,0
18.0,11,N,0
18.0,11,S,0
18.0,11,E,1
18.0,11,W,0
18.083,0,N,0
18.083,0,S,1
18.083,0,E,0
18.083,0,W,0
18.083,1,N,0
18.083,1,S,0
18.083,1,E,1
18.083,1,W,0
18.083,2,N,1
18.083,2,S,1
18.083,2,E,1
18.083,2,W,1
18.083,3,N,2
18.083,3,S,1
18.083,3,E,0
18.083,3,W,2
18.083,4,N,0
18.083,4,S,1
18.083,4,E,0
18.083,4,W,0
18.083,5,N,1
18.083,5,S,2
18.083,5,E,0
18.083,5,W,1
18.083,6,N,1
18.083,6,S,0
18.083,6,E,1
18.083,6,W,0
